,text,id,user,name,likes,retweet_count,date,source,location,sentiment
881,"RT @nytimes: Thirty years ago, we almost saved the planet. This is the story of how we failed. https://t.co/Q5Yyb9lXAr",1027192452330008576,LeoDiCaprio,Leonardo DiCaprio,0,1656,2018-08-08 13:58:59,Twitter Web Client,"Los Angeles, CA",-1
882,RT @dicapriofdn: Connectivity and corridors are the safety network for #biodiversity #conservation. https://t.co/hBF4SF2Epr,1026928373451436037,LeoDiCaprio,Leonardo DiCaprio,0,327,2018-08-07 20:29:38,Twitter Web Client,"Los Angeles, CA",0
883,"RT @AFrontlines: The Waorani people have a message for the world:

 ""If we don’t act now, our rainforest homeland - where we have lived for…",1026928223496687616,LeoDiCaprio,Leonardo DiCaprio,0,413,2018-08-07 20:29:02,Twitter Web Client,"Los Angeles, CA",0
884,RT @YaleE360: A single tree can transpire hundreds of liters of water in a day. Each hundred liters has a cooling effect equivalent to two…,1026279901584924673,LeoDiCaprio,Leonardo DiCaprio,0,987,2018-08-06 01:32:50,Twitter Web Client,"Los Angeles, CA",-1
885,RT @dicapriofdn: Go @youthvgov! We're proud of the work you're doing! https://t.co/1N46mdTkNd,1025831187326091264,LeoDiCaprio,Leonardo DiCaprio,0,372,2018-08-04 19:49:48,Twitter Web Client,"Los Angeles, CA",1
886,"RT @insideclimate: Between 1985 and 2015, explosives and mining equipment chewed up more than 1,100 square miles in pursuit of coal buried…",1025439067910168577,LeoDiCaprio,Leonardo DiCaprio,0,314,2018-08-03 17:51:40,Twitter Web Client,"Los Angeles, CA",1
887,RT @dicapriofdn: LDF is proud to have nominated Mitch Anderson of @AFrontlines for a #PritzkerGenius award from @UCLAIoES. If you don’t alr…,1025021292515352576,LeoDiCaprio,Leonardo DiCaprio,0,188,2018-08-02 14:11:34,Twitter Web Client,"Los Angeles, CA",1
888,RT @FredKrupp: With science under attack across the political spectrum it bears repeating: The basic facts about climate change are well es…,1024740739178221568,LeoDiCaprio,Leonardo DiCaprio,0,255,2018-08-01 19:36:45,Twitter Web Client,"Los Angeles, CA",0
889,"Proud to be an investor in @Allbirds, a company dedicated to creating a more sustainable future by developing new materials and serving as a model for the footwear industry. Learn more: https://t.co/hmAn6cqdg5.",1024656545076994048,LeoDiCaprio,Leonardo DiCaprio,3502,514,2018-08-01 14:02:12,Twitter Web Client,"Los Angeles, CA",1
890,"Thank you to the firefighters risking their lives to protect people affected by the #CarrFire #FergusonFire #CranstonFire. To donate to the @CAFireFound and help firefighters and fire victims, click here: https://t.co/8c7m4lH82x.",1024360772389036032,LeoDiCaprio,Leonardo DiCaprio,5388,1106,2018-07-31 18:26:54,Twitter Web Client,"Los Angeles, CA",0
891,RT @guardianeco: Earth's resources consumed in ever greater destructive volumes https://t.co/3kdq5pVnUu,1023942870594727938,LeoDiCaprio,Leonardo DiCaprio,0,635,2018-07-30 14:46:18,Twitter Web Client,"Los Angeles, CA",-1
892,"This #GlobalTigerDay, help @wwf and @dicapriofdn save tigers across their habitat — from India and Indonesia all the way to the Russian Far East. https://t.co/GUJORAIZW5",1023647139338043393,LeoDiCaprio,Leonardo DiCaprio,4625,1140,2018-07-29 19:11:11,Twitter for iPhone,"Los Angeles, CA",1
893,RT @dicapriofdn: Sign the petition asking the @UN to adopt a Declaration of Rights of Mother Earth to compliment the Human Rights Declarati…,1023313392679960576,LeoDiCaprio,Leonardo DiCaprio,0,485,2018-07-28 21:04:59,Twitter Web Client,"Los Angeles, CA",0
894,RT @hfairfield: Extreme heat in cities in India: emergency rooms filled with victims of heatstroke. https://t.co/8ASK32xl5x,1023313243593428992,LeoDiCaprio,Leonardo DiCaprio,0,239,2018-07-28 21:04:24,Twitter Web Client,"Los Angeles, CA",1
895,RT @WSUCampaign: The Trump Administration failed to meet the court order to reunify all the families separated at the border by July 26. Wa…,1022925452527247360,LeoDiCaprio,Leonardo DiCaprio,0,286,2018-07-27 19:23:27,Twitter for iPhone,"Los Angeles, CA",-1
896,"RT @latimesopinion: If California is serious about fighting climate change, lawmakers have to commit to 100% clean energy. https://t.co/0Gn…",1022545763325362176,LeoDiCaprio,Leonardo DiCaprio,0,230,2018-07-26 18:14:42,Twitter Web Client,"Los Angeles, CA",1
897,RT @Eyesontheforest: Palm oil from Indonesia's shrinking forests taints global brands: report https://t.co/JKHoPuQRbH,1022175010037948416,LeoDiCaprio,Leonardo DiCaprio,0,286,2018-07-25 17:41:28,Twitter Web Client,"Los Angeles, CA",0
898,RT @UNFCCC: Biodiversity underpins all aspects of human development and is key to achieving the #ParisAgreement goals https://t.co/sA0ax1E9…,1021768972801204224,LeoDiCaprio,Leonardo DiCaprio,0,447,2018-07-24 14:48:01,Twitter Web Client,"Los Angeles, CA",0
899,RT @dicapriofdn: #Carbonfarming can play a preeminent role in addressing #climatechange and ensure #foodsecurity by stewarding working land…,1020704625903718402,LeoDiCaprio,Leonardo DiCaprio,0,279,2018-07-21 16:18:41,Twitter Web Client,"Los Angeles, CA",0
900,"Our cities can transition to 100% renewable energy at low cost while creating jobs, saving consumers money, and reducing climate impacts. @dicapriofdn https://t.co/2YdUp2yIJo",1020335139610677248,LeoDiCaprio,Leonardo DiCaprio,6259,1302,2018-07-20 15:50:28,Twitter Web Client,"Los Angeles, CA",0
901,RT @LACIncubator: The race to zero is ON! Apply now for the first-ever California Climate Cup and a chance to present on a world stage at t…,1020046224777535488,LeoDiCaprio,Leonardo DiCaprio,0,170,2018-07-19 20:42:26,Twitter Web Client,"Los Angeles, CA",1
902,"#RobinHoodMovie, produced by Appian Way, in theaters 11/21. @robinhoodmovie https://t.co/x5eSSqbbTc",1019964949488177153,LeoDiCaprio,Leonardo DiCaprio,4313,676,2018-07-19 15:19:28,Twitter Web Client,"Los Angeles, CA",0
903,"RT @AirResources: NEWS RELEASE: Climate pollutants fall below 1990 levels for first time ➡️ https://t.co/8FaHsL8rXD  #AB32 #SB32

Achieveme…",1019640688298876929,LeoDiCaprio,Leonardo DiCaprio,0,490,2018-07-18 17:50:58,Twitter for iPhone,"Los Angeles, CA",1
904,RT @oceana: Southern Resident orcas of the Pacific Northwest are starving and disappearing. More via @nytimes https://t.co/vPC3XMKv91,1019373442251001858,LeoDiCaprio,Leonardo DiCaprio,0,358,2018-07-18 00:09:02,Twitter for iPhone,"Los Angeles, CA",1
905,RT @ClimateReality: You’ve wanted to do something about #ClimateChange for a long time. We’re coming to California to show you how https://…,1018601913707892737,LeoDiCaprio,Leonardo DiCaprio,0,241,2018-07-15 21:03:15,Twitter for iPhone,"Los Angeles, CA",-1
906,".@DiCaprioFdn is grateful for the support of @JFW and Julia Jackson, leaders in the wine industry for renewables, on the @SolarReserve installation at @LACMA as part of our art and environment series. #LACMA #SolarReserve Photo credit: Stefanie Keenan https://t.co/EUN0SlHnMY",1017866423585124353,LeoDiCaprio,Leonardo DiCaprio,2997,378,2018-07-13 20:20:41,Twitter for iPhone,"Los Angeles, CA",0
907,"RT @axios: Trump's plan to prop up coal and nuclear power plants could cause a higher number of pollution-related deaths, according to a ne…",1017575987645644800,LeoDiCaprio,Leonardo DiCaprio,0,294,2018-07-13 01:06:35,Twitter for iPhone,"Los Angeles, CA",1
908,RT @NatGeo: Did you know as many as 8.3 billion plastic straws pollute the world's beaches? #PlasticFreeJuly https://t.co/pYz5C7u9Ev,1016820077839175680,LeoDiCaprio,Leonardo DiCaprio,0,2216,2018-07-10 23:02:52,Twitter for iPhone,"Los Angeles, CA",1
909,"RT @latimes: Starbucks will eliminate single-use plastic straws from all of its locations within 2 years, citing the environmental threat t…",1016501342012047361,LeoDiCaprio,Leonardo DiCaprio,0,684,2018-07-10 01:56:20,Twitter for iPhone,"Los Angeles, CA",-1
910,"This International #SavetheVaquita Day, join @DiCaprioFdn and @NRDC and rally for the survival of the Vaquita. Learn more: https://t.co/VXTZV9gQz7 https://t.co/NlTDMJ0sit",1015722120704380929,LeoDiCaprio,Leonardo DiCaprio,5658,1396,2018-07-07 22:19:59,Twitter for iPhone,"Los Angeles, CA",1
911,"RT @UNBiodiversity: Scientists call for a Paris-style agreement to save life on Earth. @CristianaPascaP 
says a new agreement should includ…",1015010119141257217,LeoDiCaprio,Leonardo DiCaprio,0,384,2018-07-05 23:10:45,Twitter for iPhone,"Los Angeles, CA",1
912,RT @dicapriofdn: #Antarctica has lost 2.71 trillion tons of ice. Here’s what that looks like https://t.co/Z2HCNbNj25,1014208749974761472,LeoDiCaprio,Leonardo DiCaprio,0,521,2018-07-03 18:06:23,Twitter for iPhone,"Los Angeles, CA",0
913,"We produced the documentary, @virungamovie, a few years ago to raise awareness about the need to protect the last mountain gorillas. Recent news on oil threats remind us of the need to remain vigilant in protecting Virunga. Learn more: https://t.co/wluQarmVIe. @gorillacd",1013430319503077377,LeoDiCaprio,Leonardo DiCaprio,5664,1526,2018-07-01 14:33:11,Twitter for iPhone,"Los Angeles, CA",1
914,"RT @LionRecovery: We have lost half of Africa's #lions in just 25 years. Along with our many grantees and partners, we are committed to res…",1012853794789617664,LeoDiCaprio,Leonardo DiCaprio,0,733,2018-06-30 00:22:17,Twitter for iPhone,"Los Angeles, CA",1
915,Congrats to @KingoEnergy. Proud to invest in and be an advisor for Kingo as they work to eradicate energy poverty. https://t.co/wonCZB4j6K,1012514437851381760,LeoDiCaprio,Leonardo DiCaprio,3220,429,2018-06-29 01:53:48,Twitter for iPhone,"Los Angeles, CA",1
916,https://t.co/DvkSdDvers,1012375676660396032,LeoDiCaprio,Leonardo DiCaprio,3342,815,2018-06-28 16:42:25,Twitter for iPhone,"Los Angeles, CA",0
917,RT @dicapriofdn: #Nature4Climate is a new campaign to help raise the profile of #nature as a critical response to #ClimateChange. Help give…,1012166607215517697,LeoDiCaprio,Leonardo DiCaprio,0,360,2018-06-28 02:51:38,Twitter for iPhone,"Los Angeles, CA",1
918,"RT @AmazonWatch: As Carbon Dioxide Levels Rise, Major Crops Are Losing Nutrients https://t.co/yXeTGN4LLP #climatechange https://t.co/uMxsUV…",1011770089555808257,LeoDiCaprio,Leonardo DiCaprio,0,278,2018-06-27 00:36:01,Twitter for iPhone,"Los Angeles, CA",1
919,RT @ClimateReality: Sign our #ClimateMajority pledge and let the @WhiteHouse know that Americans support commonsense solutions to the clima…,1009248830238396416,LeoDiCaprio,Leonardo DiCaprio,0,242,2018-06-20 01:37:26,Twitter Web Client,"Los Angeles, CA",0
920,RT @ozy: A 17-year-old activist is not uncommon these days. But @NalleliCobo has been challenging the oil industry since age 9 when toxic c…,1008343406785880064,LeoDiCaprio,Leonardo DiCaprio,0,275,2018-06-17 13:39:36,Twitter Web Client,"Los Angeles, CA",1
921,RT @EURACTIV: EU strikes deal on 32% renewable energy target and palm oil ban after all-night session https://t.co/8vZfvIZdvm,1008027010059460610,LeoDiCaprio,Leonardo DiCaprio,0,262,2018-06-16 16:42:22,Twitter for iPhone,"Los Angeles, CA",0
922,RT @NewsHour: Antarctica is losing ice twice as fast as anyone thought https://t.co/5yd87lw9gp,1007698131176304642,LeoDiCaprio,Leonardo DiCaprio,0,741,2018-06-15 18:55:31,Twitter for iPhone,"Los Angeles, CA",1
923,Great news from @DiCaprioFdn and @TompkinsConserv’s rewilding project. Learn more. https://t.co/tSnZvWZLM0,1007658398878457857,LeoDiCaprio,Leonardo DiCaprio,3082,531,2018-06-15 16:17:38,Twitter Web Client,"Los Angeles, CA",1
924,"RT @oceana: An estimated 8 million metric tons of plastic is dumped into the ocean each year.

It's time to #BreakFreeFromPlastic. https://…",1007438923411357696,LeoDiCaprio,Leonardo DiCaprio,0,1387,2018-06-15 01:45:31,Twitter for iPhone,"Los Angeles, CA",0
925,A great read on the always inspiring @laurenepowell. cc: @EmCollective https://t.co/2HFLr653dq,1007062718766034947,LeoDiCaprio,Leonardo DiCaprio,1849,282,2018-06-14 00:50:37,Twitter for iPhone,"Los Angeles, CA",1
926,.@DiCaprioFdn is partnering w/ Porky Hefer on this project that uses eco-friendly art to bring attention to the issues impacting wildlife. Learn more about Porky’s work benefiting LDF’s mission to protect these endangered species. https://t.co/6rpe7KUlzo,1006561047262703617,LeoDiCaprio,Leonardo DiCaprio,2585,473,2018-06-12 15:37:09,Twitter Web Client,"Los Angeles, CA",1
927,RT @RubiconGlobal: .@J_WintersLDF of the @dicapriofdn joins us on the Town Haul for a #WorldOceansDay celebration! Tune in here: https://t.…,1006339369857372160,LeoDiCaprio,Leonardo DiCaprio,0,238,2018-06-12 00:56:17,Twitter for iPhone,"Los Angeles, CA",0
928,RT @nytimesworld: Executives from the world’s biggest oil companies and money managers were summoned to the Vatican for a two-day conferenc…,1005977745468379137,LeoDiCaprio,Leonardo DiCaprio,0,376,2018-06-11 00:59:19,Twitter for iPhone,"Los Angeles, CA",0
929,RT @NatGeoMaps: This refuge may be the most contested land in the U.S. https://t.co/qweg7rbxvy https://t.co/Hjvmx7DYLe,1005975789513388033,LeoDiCaprio,Leonardo DiCaprio,0,187,2018-06-11 00:51:33,Twitter for iPhone,"Los Angeles, CA",1
930,"Learn about @OnlythismuchSA, a new campaign advancing the protection of the oceans around South Africa. https://t.co/GzMfyLjOoc @Wildoceanssa #WorldOceansDay https://t.co/ivRgVhAqc3",1005201153917902848,LeoDiCaprio,Leonardo DiCaprio,3594,1027,2018-06-08 21:33:25,Twitter for iPhone,"Los Angeles, CA",1
931,"RT @RobertKennedyJr: Defending CA’s coast &amp; rivers against pollution, trash &amp; oil spills is a tough job, especially with #Trump &amp; #Pruitt w…",1005195148807098369,LeoDiCaprio,Leonardo DiCaprio,0,276,2018-06-08 21:09:33,Twitter for iPhone,"Los Angeles, CA",-1
932,"This #WorldOceansDay, @DiCaprioFdn partner @GlobalFishWatch is helping to bring transparency to global fishing, supporting efforts to improve monitoring and enforcement to stop illegal fishing. https://t.co/oKmps0dKTx",1005133855072845824,LeoDiCaprio,Leonardo DiCaprio,3621,841,2018-06-08 17:06:00,Twitter Web Client,"Los Angeles, CA",-1
933,"RT @dicapriofdn: Half the world’s population depends on mountain ecosystems, yet climate change is threatening their continued existence. I…",1004871923132698624,LeoDiCaprio,Leonardo DiCaprio,0,385,2018-06-07 23:45:10,Twitter Web Client,"Los Angeles, CA",-1
934,RT @NG_PristineSeas: Our new @NG_PristineSeas study with @sfgucsb @GlobalFishWatch @UBC @SeaAroundUs @UWAnews reveals that without large go…,1004505976828059650,LeoDiCaprio,Leonardo DiCaprio,0,252,2018-06-06 23:31:02,Twitter for iPhone,"Los Angeles, CA",1
935,RT @GlblCtzn: The Great Pacific Garbage Patch is about to get cleaned up – thanks to one ambitious 23-year-old! https://t.co/6XYjoX0r9q,1004188634982084608,LeoDiCaprio,Leonardo DiCaprio,0,1409,2018-06-06 02:30:02,Twitter for iPhone,"Los Angeles, CA",1
936,"RT @antonioguterres: Our world is swamped by harmful plastic waste. By 2050, there could be more plastic in the ocean than fish. On World E…",1004182879218348033,LeoDiCaprio,Leonardo DiCaprio,0,3634,2018-06-06 02:07:09,Twitter Web Client,"Los Angeles, CA",1
937,"RT @voxdotcom: If Democrats have any chance of winning back the majority in the House of Representatives, they’ll have to make huge gains i…",1004132553702432768,LeoDiCaprio,Leonardo DiCaprio,0,268,2018-06-05 22:47:11,Twitter for iPhone,"Los Angeles, CA",1
938,RT @business: Carmakers in letter to Trump's White House: “Climate change is real” https://t.co/eRTp8UCcGb https://t.co/B5JA83dV3z,1003405923870797824,LeoDiCaprio,Leonardo DiCaprio,0,243,2018-06-03 22:39:49,Twitter for iPhone,"Los Angeles, CA",1
939,"RT @NRDC: While Trump indicated his plan to withdraw the U.S. from the #ParisAgreement a year ago, the number of U.S. cities, universities,…",1002627948220952577,LeoDiCaprio,Leonardo DiCaprio,0,798,2018-06-01 19:08:25,Twitter for iPhone,"Los Angeles, CA",0
940,"RT @Everytown: ""Too many young men and women are being killed before they can walk across a stage for their high school diploma or go for t…",1002383832895586307,LeoDiCaprio,Leonardo DiCaprio,0,437,2018-06-01 02:58:23,Twitter for iPhone,"Los Angeles, CA",1
941,"RT @terrytamminen: NASA head Jim Bridenstine, once doubtful, confirms he believes humans are the leading cause of climate change https://t.…",1002305795709636608,LeoDiCaprio,Leonardo DiCaprio,0,304,2018-05-31 21:48:18,Twitter Web Client,"Los Angeles, CA",-1
942,RT @dicapriofdn: Great article on LDF's Shark Conservation Fund’s creation of a protected swim way/corridor between Cocos Island and the Ga…,1001928184395370498,LeoDiCaprio,Leonardo DiCaprio,0,419,2018-05-30 20:47:48,Twitter Web Client,"Los Angeles, CA",1
943,RT @dicapriofdn: New study shows the human race is just 0.01% of all life but has destroyed over 80% of wild mammals https://t.co/fM5mhOwFE…,1001635032677732352,LeoDiCaprio,Leonardo DiCaprio,0,767,2018-05-30 01:22:55,Twitter for iPhone,"Los Angeles, CA",1
